,id,usr_id,cntr_id,bkng_id,oppnt_id,match_id,centre_user_verified,centre_verified,created,date_time,match_type,result,score,sets_won,sport,status,team,user_opponent_verified,user_verified,verified,user_id,centre_id,booking_id,opponent
39,65,1689,3,17661,3300,1ebc2b87-a299-4a64-a5ba-122f3c8664ba,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T16:01:30,2021-11-06_21:00,singles,L,"[[14, 12]]",0,squash,CONFIRMED,player2,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_43450ab8-c5cc-4920-be94-90d171b48916_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d3c1b72d-d7e0-4676-8043-fc079e1f9d09,43450ab8-c5cc-4920-be94-90d171b48916
40,66,1689,3,17661,4240,5cb9376c-9adb-4e34-ac94-f99655b76835,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T16:01:30,2021-11-06_21:00,singles,L,"[[7, 11]]",0,squash,CONFIRMED,player1,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_068c8bc3-e341-4365-a44d-ae35c3773664_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d3c1b72d-d7e0-4676-8043-fc079e1f9d09,068c8bc3-e341-4365-a44d-ae35c3773664
41,67,1689,3,13560,4240,70db9ad4-8854-4cbc-97fd-aac5c0bf5c16,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-13T15:33:55,2021-11-13_20:00,singles,W,"[[11, 9], [11, 8]]",2,squash,CONFIRMED,player1,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_068c8bc3-e341-4365-a44d-ae35c3773664_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,20b1dc86-6cbb-490d-85ff-c5a2187465ec,068c8bc3-e341-4365-a44d-ae35c3773664
43,69,1689,3,17657,4240,9984c94d-2d65-4841-b504-5c55b8967d10,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T16:01:55,2021-11-06_20:00,singles,W,"[[9, 11], [12, 14], [6, 11], [11, 8]]",3,squash,CONFIRMED,player2,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_068c8bc3-e341-4365-a44d-ae35c3773664_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c0aa42c3-e3c6-40b5-83c6-0f58138915b0,068c8bc3-e341-4365-a44d-ae35c3773664
44,70,1689,3,13560,3300,b3e110a4-17e8-4a33-9851-4e93b9a406e5,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-13T15:33:56,2021-11-13_20:00,singles,W,"[[6, 11], [11, 9], [10, 12]]",2,squash,CONFIRMED,player2,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_43450ab8-c5cc-4920-be94-90d171b48916_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,20b1dc86-6cbb-490d-85ff-c5a2187465ec,43450ab8-c5cc-4920-be94-90d171b48916
45,71,1689,3,13665,3300,d4bf66ad-bdfd-4626-af53-f513a0f946f2,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-29T15:34:09,2021-10-29_20:00,singles,W,"[[11, 6], [11, 8], [11, 3], [6, 11], [11, 8], [12, 10], [9, 11], [11, 9]]",6,squash,CONFIRMED,player1,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_43450ab8-c5cc-4920-be94-90d171b48916_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,ea41a594-f820-4756-b0d0-39bc4468659c,43450ab8-c5cc-4920-be94-90d171b48916
46,72,1689,3,17661,4240,df4ea930-24e0-4add-af0e-0d7ba2366e2d,a27ac136-1bdf-11e9-a311-4a63b083e8d2_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T16:01:30,2021-11-06_21:00,singles,W,"[[11, 8]]",1,squash,CONFIRMED,player1,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_068c8bc3-e341-4365-a44d-ae35c3773664_True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True,True,350a962d-9680-4698-9eb7-a0fa0b9f5bc0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d3c1b72d-d7e0-4676-8043-fc079e1f9d09,068c8bc3-e341-4365-a44d-ae35c3773664
47,2929,498,3,41961,4189,5a7cffbd-1c3c-466e-a1ff-b65d579f5be3,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_1f31f926-3b54-4d24-9750-961c6a2a2886_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-12-21T15:54:34,2021-12-21_21:00,singles,L,"[[11, 6], [11, 9]]",0,squash,CONFIRMED,player2,"""1f31f926-3b54-4d24-9750-961c6a2a2886_85ca80b3-6038-480c-bec5-fb0c3326892d_True",1f31f926-3b54-4d24-9750-961c6a2a2886_True,True,1f31f926-3b54-4d24-9750-961c6a2a2886,a27ac136-1bdf-11e9-a311-4a63b083e8d2,424c06c6-123a-43cf-965e-496a38ebbfe3,85ca80b3-6038-480c-bec5-fb0c3326892d
51,90,1772,3,39723,9171,344c615e-0243-11ec-b1db-9b73bab9e144,a27ac136-1bdf-11e9-a311-4a63b083e8d2_6e99c0a4-0ea4-4cf4-87c7-24456d9d3635_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T06:17:00,2021-08-21_11:00,singles,W,"[[8, 11], [7, 11], [11, 7], [1, 11]]",3,squash,CONFIRMED,player2,6e99c0a4-0ea4-4cf4-87c7-24456d9d3635_3d1574d1-4813-4acc-b0bc-5ff8e9037486_True,6e99c0a4-0ea4-4cf4-87c7-24456d9d3635_True,True,6e99c0a4-0ea4-4cf4-87c7-24456d9d3635,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b4fe8402-b41d-4bab-b7a5-819e3fe9413b,3d1574d1-4813-4acc-b0bc-5ff8e9037486
52,92,1923,3,39697,2515,45710db3-024d-11ec-965e-57732fb26dcc,a27ac136-1bdf-11e9-a311-4a63b083e8d2_b9b0471b-5389-485e-b849-f7ade1112c3f_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T11:31:04,2021-08-21_12:00,singles,L,"[[8, 11], [7, 11]]",0,squash,CONFIRMED,player1,b9b0471b-5389-485e-b849-f7ade1112c3f_7da7b3ef-6b6d-439e-a755-55416c1ea8e8_True,b9b0471b-5389-485e-b849-f7ade1112c3f_True,True,b9b0471b-5389-485e-b849-f7ade1112c3f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,9b2bec4a-5a2e-4290-b87a-0441d399981c,7da7b3ef-6b6d-439e-a755-55416c1ea8e8
53,94,1992,3,39753,8649,aa838c00-0243-11ec-8de0-9b73bab9e144,a27ac136-1bdf-11e9-a311-4a63b083e8d2_f8345c92-bd1f-417c-b4c4-ff783cfdb7ed_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T07:31:00,2021-08-21_12:00,singles,W,"[[14, 12], [12, 10], [11, 8]]",3,squash,CONFIRMED,player1,f8345c92-bd1f-417c-b4c4-ff783cfdb7ed_b9d8e989-122f-45df-96f1-b906b7aa98af_True,f8345c92-bd1f-417c-b4c4-ff783cfdb7ed_True,True,f8345c92-bd1f-417c-b4c4-ff783cfdb7ed,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c98e957a-e2ed-44bb-bc93-10f3e2d3aa8d,b9d8e989-122f-45df-96f1-b906b7aa98af
54,96,2016,3,7494,6430,9d7fb83d-11d7-11ec-b3d7-511fceedd249,a27ac136-1bdf-11e9-a311-4a63b083e8d2_fb4c85f5-a4d6-4973-8a29-8ef0b127ede5_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-09-10T02:30:44,2021-09-10_07:00,singles,L,"[[12, 10], [6, 11], [11, 6], [4, 11], [7, 11]]",2,squash,CONFIRMED,player1,fb4c85f5-a4d6-4973-8a29-8ef0b127ede5_75c83964-6de2-41b3-9c46-cbb427ed2f6d_True,fb4c85f5-a4d6-4973-8a29-8ef0b127ede5_True,True,fb4c85f5-a4d6-4973-8a29-8ef0b127ede5,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c0cc4bd5-00a6-469e-ab20-8c11ef8838f0,75c83964-6de2-41b3-9c46-cbb427ed2f6d
55,98,2124,3,39645,3846,0ea5f363-023b-11ec-b544-f76db59c3537,a27ac136-1bdf-11e9-a311-4a63b083e8d2_16d80111-7539-4f14-8d1c-5c83e509e298_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T07:30:59,2021-08-21_12:00,singles,W,"[[11, 8], [6, 11], [12, 10], [7, 11], [8, 11]]",3,squash,CONFIRMED,player2,16d80111-7539-4f14-8d1c-5c83e509e298_7b670cc3-bc2e-4369-b5ff-c1a06f4644c4_True,16d80111-7539-4f14-8d1c-5c83e509e298_True,True,16d80111-7539-4f14-8d1c-5c83e509e298,a27ac136-1bdf-11e9-a311-4a63b083e8d2,706d32a4-3d83-4287-b9d1-1924466ce084,7b670cc3-bc2e-4369-b5ff-c1a06f4644c4
56,102,2239,3,35285,8312,7f9d4f7a-0325-459f-bc4f-dc6956269f1f,a27ac136-1bdf-11e9-a311-4a63b083e8d2_a9f5156c-7450-4254-b2a0-6023fa6d1f56_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-13T04:33:01,2021-11-13_09:00,singles,L,"[[11, 7], [11, 5], [11, 6], [11, 1]]",0,squash,CONFIRMED,player2,a9f5156c-7450-4254-b2a0-6023fa6d1f56_8b16649b-9417-4f17-8402-7445fd6a72b0_True,a9f5156c-7450-4254-b2a0-6023fa6d1f56_True,True,a9f5156c-7450-4254-b2a0-6023fa6d1f56,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8aa8b1ad-06dd-43b0-8ddc-f23f5ff0e05e,8b16649b-9417-4f17-8402-7445fd6a72b0
57,108,2272,3,18773,7900,97aece67-f40c-4478-8ebf-1d97e2997f84,a27ac136-1bdf-11e9-a311-4a63b083e8d2_f18fb3ab-4ba6-43e6-8d6f-53a0c571949f_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-04T12:57:43,2021-11-04_18:00,singles,L,"[[11, 8], [11, 9], [11, 9], [11, 5]]",0,squash,CONFIRMED,player2,f18fb3ab-4ba6-43e6-8d6f-53a0c571949f_2124a285-2166-4b98-9f99-0c102320b93c_True,f18fb3ab-4ba6-43e6-8d6f-53a0c571949f_True,True,f18fb3ab-4ba6-43e6-8d6f-53a0c571949f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,58495246-6992-41ce-9dd6-718a6e2ee662,2124a285-2166-4b98-9f99-0c102320b93c
58,159,3575,3,14433,4145,61ffa49a-fbf7-11eb-8537-d37db4f3b538,a27ac136-1bdf-11e9-a311-4a63b083e8d2_8c6a69a6-8f4a-4795-8f60-74c78801c783_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-13T05:32:27,2021-08-13_11:00,sinlges,W,"[[11, 1]]",1,squash,CONFIRMED,player1,8c6a69a6-8f4a-4795-8f60-74c78801c783_eac730f9-e4ed-4da3-a470-0bdc441afed1_True,8c6a69a6-8f4a-4795-8f60-74c78801c783_True,True,8c6a69a6-8f4a-4795-8f60-74c78801c783,a27ac136-1bdf-11e9-a311-4a63b083e8d2,079e9726-520f-486e-ab4a-a3791a406e7a,eac730f9-e4ed-4da3-a470-0bdc441afed1
59,112,2385,3,8701,3859,e9c4fd1a-d00d-4d01-b55d-c348429163ea,a27ac136-1bdf-11e9-a311-4a63b083e8d2_8e37b48a-c0c8-497a-8eb1-6b84e99f4227_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-31T11:24:07,2021-10-31_16:00,singles,L,"[[8, 11], [8, 11], [11, 8], [8, 11]]",1,squash,CONFIRMED,player1,8e37b48a-c0c8-497a-8eb1-6b84e99f4227_77c50052-9ab6-4185-996c-4bf40779686b_True,8e37b48a-c0c8-497a-8eb1-6b84e99f4227_True,True,8e37b48a-c0c8-497a-8eb1-6b84e99f4227,a27ac136-1bdf-11e9-a311-4a63b083e8d2,e311289e-044d-495a-aa8a-6b8fd4315ef9,77c50052-9ab6-4185-996c-4bf40779686b
60,113,2386,3,21499,4861,4eff0b4f-7a51-481e-a84c-2f980b278a0e,a27ac136-1bdf-11e9-a311-4a63b083e8d2_8b5252a0-5296-454f-bb39-c4f3d078c7da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-09-18T06:32:22,2021-09-18_11:00,singles,L,"[[9, 11], [11, 6], [11, 5], [7, 11], [0, 11]]",2,squash,CONFIRMED,player1,8b5252a0-5296-454f-bb39-c4f3d078c7da_b23f93d2-a1f6-4ff6-b163-ba33741985a2_True,8b5252a0-5296-454f-bb39-c4f3d078c7da_True,True,8b5252a0-5296-454f-bb39-c4f3d078c7da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,55a9cc71-f3c5-49f3-9b75-f3035f794b01,b23f93d2-a1f6-4ff6-b163-ba33741985a2
61,117,2485,3,39702,8915,5f36880d-026a-11ec-bd2c-756507649f96,a27ac136-1bdf-11e9-a311-4a63b083e8d2_289510fc-c6fa-40ed-bf9c-ebaedb7c04fa_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T11:09:54,2021-08-21_16:00,singles,W,"[[12, 10], [9, 11], [5, 11], [11, 5], [11, 8]]",3,squash,CONFIRMED,player1,289510fc-c6fa-40ed-bf9c-ebaedb7c04fa_fa580393-4d43-429b-965f-3479bcfb3ce8_True,289510fc-c6fa-40ed-bf9c-ebaedb7c04fa_True,True,289510fc-c6fa-40ed-bf9c-ebaedb7c04fa,a27ac136-1bdf-11e9-a311-4a63b083e8d2,9ef8181b-2d0f-40ab-b7c4-3a40730b33dc,fa580393-4d43-429b-965f-3479bcfb3ce8
62,124,2815,3,10566,4142,15f58dbe-6d05-4a95-ba91-4edde0a615cd,a27ac136-1bdf-11e9-a311-4a63b083e8d2_8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-31T12:33:58,2021-10-31_17:00,singles,W,"[[2, 11]]",1,squash,CONFIRMED,player2,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_c613064d-c270-4fb2-9f14-8b44aa2db08e_True,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_True,True,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb,a27ac136-1bdf-11e9-a311-4a63b083e8d2,89705fbb-86c2-4f68-8927-0ff19cf96826,c613064d-c270-4fb2-9f14-8b44aa2db08e
63,125,2815,3,10566,7076,489a3b3c-d111-4868-8a01-b0adb668f0af,a27ac136-1bdf-11e9-a311-4a63b083e8d2_8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-31T12:33:58,2021-10-31_17:00,singles,W,"[[6, 11], [11, 3], [11, 8], [11, 6], [11, 9]]",4,squash,CONFIRMED,player1,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_96684421-0baa-4869-93c9-61af345f3311_True,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb_True,True,8ce30580-93aa-41f8-9fb4-3e5f00e3f2fb,a27ac136-1bdf-11e9-a311-4a63b083e8d2,89705fbb-86c2-4f68-8927-0ff19cf96826,96684421-0baa-4869-93c9-61af345f3311
64,128,2937,3,39705,6911,3831b052-0265-11ec-911e-038a1d9d7d7d,a27ac136-1bdf-11e9-a311-4a63b083e8d2_7a9dc325-ef67-4a25-87f1-dc171230b633_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T10:04:27,2021-08-21_15:00,singles,L,"[[1, 11], [5, 11], [3, 11]]",0,squash,CONFIRMED,player1,7a9dc325-ef67-4a25-87f1-dc171230b633_5e62f46b-cc4d-4404-bf0f-115ca88e2ad4_True,7a9dc325-ef67-4a25-87f1-dc171230b633_True,True,7a9dc325-ef67-4a25-87f1-dc171230b633,a27ac136-1bdf-11e9-a311-4a63b083e8d2,a15b3587-2e8b-48df-bf2a-fc75e4a92610,5e62f46b-cc4d-4404-bf0f-115ca88e2ad4
65,129,2953,3,16173,3854,7fbe446c-073f-4adc-9bee-dd8438b4ddf5,a27ac136-1bdf-11e9-a311-4a63b083e8d2_1645297d-9dce-4cbd-a4e2-169ceee9891c_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-01T06:30:26,2021-11-01_11:00,singles,W,"[[11, 5], [11, 6], [11, 6]]",3,squash,CONFIRMED,player1,1645297d-9dce-4cbd-a4e2-169ceee9891c_0d7c27d3-11ab-42c4-8e40-cc639a7de6ce_True,1645297d-9dce-4cbd-a4e2-169ceee9891c_True,True,1645297d-9dce-4cbd-a4e2-169ceee9891c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,3256a365-d845-404d-be45-9539e085279e,0d7c27d3-11ab-42c4-8e40-cc639a7de6ce
66,133,3045,3,28128,6430,a2f7b6ff-bdf6-4930-bc2d-972b44ed193d,a27ac136-1bdf-11e9-a311-4a63b083e8d2_277251e3-8fa9-47a0-8b58-6758e988a769_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-13T02:23:56,2021-11-13_07:00,singles,W,"[[2, 11], [9, 11], [13, 15], [11, 8], [7, 11], [6, 11], [7, 11]]",6,squash,CONFIRMED,player2,277251e3-8fa9-47a0-8b58-6758e988a769_75c83964-6de2-41b3-9c46-cbb427ed2f6d_True,277251e3-8fa9-47a0-8b58-6758e988a769_True,True,277251e3-8fa9-47a0-8b58-6758e988a769,a27ac136-1bdf-11e9-a311-4a63b083e8d2,5ccb09b2-90bb-4ae8-b325-a1398054acef,75c83964-6de2-41b3-9c46-cbb427ed2f6d
67,134,3102,3,39775,3764,0fa93dda-024e-11ec-a82c-19e9bb6f1d5e,a27ac136-1bdf-11e9-a311-4a63b083e8d2_cb303050-36a7-4cc2-b965-70e6ef00928a_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T07:31:02,2021-08-21_12:00,singles,L,"[[11, 2], [9, 11], [11, 7]]",1,squash,CONFIRMED,player2,cb303050-36a7-4cc2-b965-70e6ef00928a_8bfa8b3b-c8e3-4f4e-89da-116fb37ef14d_True,cb303050-36a7-4cc2-b965-70e6ef00928a_True,True,cb303050-36a7-4cc2-b965-70e6ef00928a,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d677f871-be5e-479f-b522-cc05b8f07eb0,8bfa8b3b-c8e3-4f4e-89da-116fb37ef14d
68,135,3188,3,39601,6757,19f3b549-025c-11ec-91e4-5571b958052c,a27ac136-1bdf-11e9-a311-4a63b083e8d2_d8b1e20e-2569-4cb3-9431-cb515b985fb1_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-21T09:13:55,2021-08-21_14:00,singles,L,"[[11, 3], [11, 6], [11, 5]]",0,squash,CONFIRMED,player2,d8b1e20e-2569-4cb3-9431-cb515b985fb1_6d63a7e9-435b-47e3-9dc4-7544c27dbcb8_True,d8b1e20e-2569-4cb3-9431-cb515b985fb1_True,True,d8b1e20e-2569-4cb3-9431-cb515b985fb1,a27ac136-1bdf-11e9-a311-4a63b083e8d2,4798fa71-bc19-4789-88e7-b617b89808e1,6d63a7e9-435b-47e3-9dc4-7544c27dbcb8
69,138,3300,3,13635,4240,0084c049-89e0-4eb5-b6a9-911dbc525a17,a27ac136-1bdf-11e9-a311-4a63b083e8d2_43450ab8-c5cc-4920-be94-90d171b48916_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-27T16:31:21,2021-10-27_21:00,singles,W,"[[9, 11], [11, 8], [11, 6], [11, 8], [7, 11], [4, 11], [11, 8], [11, 6]]",5,squash,CONFIRMED,player1,43450ab8-c5cc-4920-be94-90d171b48916_068c8bc3-e341-4365-a44d-ae35c3773664_True,43450ab8-c5cc-4920-be94-90d171b48916_True,True,43450ab8-c5cc-4920-be94-90d171b48916,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bbf2d207-87af-403c-a767-3fb27f06c30d,068c8bc3-e341-4365-a44d-ae35c3773664
71,142,3300,3,13658,4240,9bff310d-f079-4d5e-a0ac-5417c49f25b8,a27ac136-1bdf-11e9-a311-4a63b083e8d2_43450ab8-c5cc-4920-be94-90d171b48916_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-10-30T16:41:59,2021-10-30_21:00,singles,W,"[[6, 11], [12, 10], [11, 9], [11, 9], [2, 11], [8, 11], [8, 11]]",4,squash,CONFIRMED,player2,43450ab8-c5cc-4920-be94-90d171b48916_068c8bc3-e341-4365-a44d-ae35c3773664_True,43450ab8-c5cc-4920-be94-90d171b48916_True,True,43450ab8-c5cc-4920-be94-90d171b48916,a27ac136-1bdf-11e9-a311-4a63b083e8d2,e08ded82-c3fd-48e6-93d0-6b7899caa0b8,068c8bc3-e341-4365-a44d-ae35c3773664
72,144,3300,3,17657,4240,cf29a4af-f21e-4705-a7ae-c276c7ef411b,a27ac136-1bdf-11e9-a311-4a63b083e8d2_43450ab8-c5cc-4920-be94-90d171b48916_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T16:01:56,2021-11-06_20:00,singles,L,"[[11, 4], [12, 14], [13, 15]]",1,squash,CONFIRMED,player1,43450ab8-c5cc-4920-be94-90d171b48916_068c8bc3-e341-4365-a44d-ae35c3773664_True,43450ab8-c5cc-4920-be94-90d171b48916_True,True,43450ab8-c5cc-4920-be94-90d171b48916,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c0aa42c3-e3c6-40b5-83c6-0f58138915b0,068c8bc3-e341-4365-a44d-ae35c3773664
73,146,3300,3,13560,4240,e94511a0-4edb-483a-86ff-fb9d6904a003,a27ac136-1bdf-11e9-a311-4a63b083e8d2_43450ab8-c5cc-4920-be94-90d171b48916_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-13T15:33:56,2021-11-13_20:00,singles,W,"[[1, 11], [7, 11]]",2,squash,CONFIRMED,player2,43450ab8-c5cc-4920-be94-90d171b48916_068c8bc3-e341-4365-a44d-ae35c3773664_True,43450ab8-c5cc-4920-be94-90d171b48916_True,True,43450ab8-c5cc-4920-be94-90d171b48916,a27ac136-1bdf-11e9-a311-4a63b083e8d2,20b1dc86-6cbb-490d-85ff-c5a2187465ec,068c8bc3-e341-4365-a44d-ae35c3773664
74,147,3410,3,14498,3575,9096e868-148f-11ec-8300-7fca67feaeb1,a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae33b302-0042-4a81-ab8a-7bba71464167_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-09-13T13:31:06,2021-09-13_18:00,singles,W,"[[11, 13]]",1,squash,CONFIRMED,player2,ae33b302-0042-4a81-ab8a-7bba71464167_8c6a69a6-8f4a-4795-8f60-74c78801c783_True,ae33b302-0042-4a81-ab8a-7bba71464167_True,True,ae33b302-0042-4a81-ab8a-7bba71464167,a27ac136-1bdf-11e9-a311-4a63b083e8d2,e7c45e6b-eb97-4fe6-bcbd-b1351a0e06d2,8c6a69a6-8f4a-4795-8f60-74c78801c783
75,148,3410,3,14488,5928,9e8f2347-fa9b-11eb-a24c-83bdec255e43,a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae33b302-0042-4a81-ab8a-7bba71464167_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-12T13:31:03,2021-08-12_18:00,singles,W,"[[9, 11]]",1,squash,CONFIRMED,player2,ae33b302-0042-4a81-ab8a-7bba71464167_17662762-fc9f-47cf-83bc-70d31b29e78b_True,ae33b302-0042-4a81-ab8a-7bba71464167_True,True,ae33b302-0042-4a81-ab8a-7bba71464167,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b2964310-2176-46b4-adde-ddc9ff423d8c,17662762-fc9f-47cf-83bc-70d31b29e78b
76,149,3410,3,14498,5928,a12fe5d8-1490-11ec-a6d2-618c2a814e61,a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae33b302-0042-4a81-ab8a-7bba71464167_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-09-13T13:31:06,2021-09-13_18:00,singles,L,"[[11, 7]]",0,squash,CONFIRMED,player2,ae33b302-0042-4a81-ab8a-7bba71464167_17662762-fc9f-47cf-83bc-70d31b29e78b_True,ae33b302-0042-4a81-ab8a-7bba71464167_True,True,ae33b302-0042-4a81-ab8a-7bba71464167,a27ac136-1bdf-11e9-a311-4a63b083e8d2,e7c45e6b-eb97-4fe6-bcbd-b1351a0e06d2,17662762-fc9f-47cf-83bc-70d31b29e78b
77,150,3410,3,14488,3575,e2ae4768-fa99-11eb-b9ed-6d195630c22d,a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae33b302-0042-4a81-ab8a-7bba71464167_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-08-12T13:31:03,2021-08-12_18:00,singles,L,"[[11, 9], [11, 7]]",0,squash,CONFIRMED,player2,ae33b302-0042-4a81-ab8a-7bba71464167_8c6a69a6-8f4a-4795-8f60-74c78801c783_True,ae33b302-0042-4a81-ab8a-7bba71464167_True,True,ae33b302-0042-4a81-ab8a-7bba71464167,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b2964310-2176-46b4-adde-ddc9ff423d8c,8c6a69a6-8f4a-4795-8f60-74c78801c783
78,151,3433,3,557,4811,41f56609-0157-483e-827e-045d6c77ef84,a27ac136-1bdf-11e9-a311-4a63b083e8d2_317e65c4-3d34-47c9-a9c9-5f7dfa692ac4_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2021-11-06T14:29:00,2021-11-06_18:00,singles,L,"[[11, 6], [11, 3]]",0,squash,CONFIRMED,player2,317e65c4-3d34-47c9-a9c9-5f7dfa692ac4_9da27bdc-13cf-4bb7-a699-894f34482a32_True,317e65c4-3d34-47c9-a9c9-5f7dfa692ac4_True,True,317e65c4-3d34-47c9-a9c9-5f7dfa692ac4,a27ac136-1bdf-11e9-a311-4a63b083e8d2,97d03d69-7992-47fc-87f6-88aaa99ab9fe,9da27bdc-13cf-4bb7-a699-894f34482a32
